image,class,conf,box,split
train_12.png,Caries,0.4041200578212738,"[2167.060791015625, 764.750244140625, 2422.113037109375, 1019.17431640625]",train
train_294.png,Deep Caries,0.4040541648864746,"[1674.67041015625, 673.0803833007812, 1827.7012939453125, 979.5511474609375]",train
train_671.png,Periapical,0.403896301984787,"[928.6063842773438, 791.2542724609375, 1173.0352783203125, 1118.4444580078125]",train
train_471.png,Caries,0.4037896394729614,"[579.752685546875, 626.5106811523438, 688.6907958984375, 909.2971801757812]",train
train_57.png,Caries,0.40352219343185425,"[668.6827392578125, 752.757568359375, 955.5206298828125, 994.1976318359375]",train
train_565.png,Caries,0.40302684903144836,"[735.5106811523438, 360.2504577636719, 938.9526977539062, 623.393310546875]",train
train_344.png,Caries,0.4030214548110962,"[2002.8968505859375, 356.48486328125, 2126.334228515625, 624.9196166992188]",train
train_148.png,Caries,0.40191131830215454,"[1848.7252197265625, 893.1616821289062, 2074.84521484375, 1186.1046142578125]",train
train_642.png,Caries,0.40166065096855164,"[1855.749267578125, 372.72967529296875, 1988.6981201171875, 683.983154296875]",train
train_25.png,Caries,0.4016086161136627,"[1717.02490234375, 523.882568359375, 1891.06591796875, 813.5253295898438]",train
train_609.png,Caries,0.4013158977031708,"[1014.8905029296875, 325.6348876953125, 1128.0008544921875, 658.9155883789062]",train
train_588.png,Caries,0.4012492001056671,"[965.1802368164062, 473.0013427734375, 1132.41455078125, 767.6226196289062]",train
train_337.png,Deep Caries,0.40117737650871277,"[957.2283325195312, 493.5981140136719, 1062.19384765625, 787.9918823242188]",train
train_408.png,Caries,0.4011288285255432,"[1922.8994140625, 363.4761962890625, 2090.310791015625, 687.9562377929688]",train
train_298.png,Caries,0.4011053144931793,"[424.7493896484375, 884.183837890625, 669.8203735351562, 1161.28369140625]",train
train_134.png,Caries,0.40101358294487,"[722.1937866210938, 380.7411804199219, 875.2160034179688, 673.3451538085938]",train
train_654.png,Caries,0.40096524357795715,"[720.1423950195312, 498.396240234375, 864.4002685546875, 778.4849853515625]",train
train_194.png,Caries,0.4007243812084198,"[1784.1107177734375, 788.5994873046875, 1964.9310302734375, 1067.502685546875]",train
train_591.png,Caries,0.40067335963249207,"[1072.621337890625, 413.3701477050781, 1230.0169677734375, 772.1779174804688]",train
train_340.png,Caries,0.4006333649158478,"[1913.7845458984375, 300.50958251953125, 2073.58251953125, 587.74560546875]",train
train_343.png,Caries,0.4005969762802124,"[1036.26611328125, 768.7182006835938, 1146.3668212890625, 1050.1632080078125]",train
train_180.png,Periapical,0.40047067403793335,"[665.8359985351562, 884.4931030273438, 928.426513671875, 1207.92041015625]",train
train_149.png,Caries,0.4004003703594208,"[775.6497802734375, 328.5465393066406, 991.5540771484375, 724.3741455078125]",train
train_55.png,Caries,0.40016263723373413,"[1828.1146240234375, 561.6057739257812, 2002.9786376953125, 874.7499389648438]",train
train_315.png,Caries,0.3998374044895172,"[1617.844482421875, 740.3189697265625, 1753.454833984375, 1008.9502563476562]",train
train_634.png,Impacted,0.39956071972846985,"[1979.3525390625, 551.7233276367188, 2187.123291015625, 828.9072265625]",train
train_468.png,Caries,0.399421751499176,"[1073.9251708984375, 304.8622741699219, 1216.6719970703125, 623.6485595703125]",train
train_472.png,Caries,0.3994108736515045,"[1113.353759765625, 416.8838195800781, 1281.08251953125, 740.6167602539062]",train
train_485.png,Caries,0.3993222415447235,"[735.5064086914062, 703.355224609375, 978.2085571289062, 987.92919921875]",train
train_150.png,Caries,0.39894968271255493,"[1701.467041015625, 315.17742919921875, 1820.5560302734375, 650.0414428710938]",train
train_332.png,Caries,0.39844369888305664,"[1835.384765625, 752.8074340820312, 2109.64453125, 985.0225830078125]",train
train_597.png,Caries,0.39829251170158386,"[1701.949462890625, 403.1337585449219, 1859.9239501953125, 720.6123046875]",train
train_648.png,Caries,0.39795222878456116,"[1737.4786376953125, 471.1183166503906, 1887.2906494140625, 797.6890869140625]",train
train_515.png,Caries,0.3976095914840698,"[1781.814208984375, 251.675048828125, 1925.5701904296875, 544.047119140625]",train
train_268.png,Periapical,0.3969080448150635,"[1640.427978515625, 777.6945190429688, 1883.22021484375, 1087.35107421875]",train
train_449.png,Caries,0.3968905806541443,"[931.4329833984375, 635.890625, 1081.0523681640625, 921.1649169921875]",train
ped_cate4_000.png,Deep Caries,0.39631396532058716,"[586.0821533203125, 310.1436767578125, 708.5626220703125, 456.0582275390625]",train
train_290.png,Caries,0.39601945877075195,"[690.001708984375, 774.5455322265625, 908.5861206054688, 1050.023193359375]",train
train_309.png,Periapical,0.3959597051143646,"[942.5162353515625, 850.91162109375, 1213.3817138671875, 1173.5289306640625]",train
train_458.png,Caries,0.39566823840141296,"[857.9490356445312, 605.8864135742188, 1003.166015625, 871.7233276367188]",train
train_177.png,Caries,0.39531052112579346,"[1401.5693359375, 363.4339904785156, 1510.284912109375, 664.8565063476562]",train
train_83.png,Caries,0.3951815962791443,"[632.5625610351562, 856.9615478515625, 908.6844482421875, 1157.3375244140625]",train
train_425.png,Caries,0.3945150375366211,"[1834.081787109375, 711.3609008789062, 2080.50537109375, 993.0181884765625]",train
train_317.png,Caries,0.39446204900741577,"[1740.67578125, 394.952392578125, 1867.9544677734375, 725.9004516601562]",train
train_516.png,Caries,0.3943226933479309,"[1018.5228271484375, 372.5037536621094, 1153.9171142578125, 681.0003662109375]",train
ped_cate3_007.png,Deep Caries,0.3941331207752228,"[597.7471923828125, 246.84588623046875, 723.5584716796875, 388.7888488769531]",train
train_531.png,Periapical,0.39410120248794556,"[918.3773803710938, 763.475341796875, 1156.8311767578125, 1089.5777587890625]",train
train_603.png,Caries,0.394010454416275,"[1851.26513671875, 351.01617431640625, 2029.7296142578125, 674.0187377929688]",train
train_234.png,Caries,0.3937855064868927,"[1142.3671875, 319.0921630859375, 1203.43505859375, 534.3306274414062]",train
ped_cate2_004.png,Caries,0.3936731517314911,"[559.912353515625, 333.5615234375, 672.7203369140625, 475.8978271484375]",train
train_632.png,Caries,0.39325588941574097,"[1737.4576416015625, 769.1517944335938, 1991.109130859375, 1081.7471923828125]",train
train_632.png,Caries,0.39321741461753845,"[827.3161010742188, 451.1243591308594, 968.5877075195312, 756.115478515625]",train
train_629.png,Caries,0.3931424617767334,"[1750.531982421875, 495.827392578125, 1888.6060791015625, 787.56689453125]",train
train_98.png,Caries,0.39311063289642334,"[911.739013671875, 373.27532958984375, 1082.608642578125, 654.1237182617188]",train
train_636.png,Caries,0.39298635721206665,"[2170.400390625, 439.3102111816406, 2333.4267578125, 791.2048950195312]",train
train_404.png,Caries,0.3929457664489746,"[951.4949951171875, 428.3016662597656, 1108.8974609375, 724.7039184570312]",train
train_684.png,Caries,0.39286568760871887,"[710.2119140625, 420.6318359375, 843.5045166015625, 738.0789184570312]",train
train_10.png,Caries,0.3928074836730957,"[727.716064453125, 457.41888427734375, 871.07763671875, 766.1445922851562]",train
train_634.png,Caries,0.392728328704834,"[1737.3062744140625, 635.7684326171875, 1949.3597412109375, 933.1297607421875]",train
train_409.png,Caries,0.39262959361076355,"[882.97021484375, 470.9053649902344, 1071.7825927734375, 773.2835083007812]",train
train_284.png,Caries,0.3924945294857025,"[1932.7818603515625, 895.1167602539062, 2196.29345703125, 1203.811767578125]",train
train_168.png,Caries,0.392192006111145,"[1769.7120361328125, 885.2149047851562, 1872.7115478515625, 1167.0660400390625]",train
train_182.png,Caries,0.39190366864204407,"[897.8816528320312, 392.57012939453125, 1039.493896484375, 730.8296508789062]",train
train_564.png,Caries,0.3910934031009674,"[1103.0606689453125, 326.6837158203125, 1175.4517822265625, 541.7761840820312]",train
ped_cate2_012.png,Caries,0.3909628391265869,"[1172.2020263671875, 363.621337890625, 1232.754638671875, 482.896240234375]",train
train_41.png,Caries,0.3909417986869812,"[1190.401123046875, 463.10211181640625, 1390.367919921875, 646.9286499023438]",train
train_496.png,Caries,0.39076367020606995,"[1113.6064453125, 510.88134765625, 1272.673095703125, 800.9098510742188]",train
train_185.png,Deep Caries,0.3907477855682373,"[1152.912353515625, 774.2971801757812, 1262.54833984375, 986.2733764648438]",train
train_36.png,Caries,0.3902808725833893,"[624.80224609375, 677.8330078125, 804.3250732421875, 944.5897216796875]",train
train_551.png,Caries,0.38990435004234314,"[1228.104736328125, 483.2285461425781, 1408.36474609375, 646.2222290039062]",train
train_544.png,Caries,0.38943585753440857,"[1753.918701171875, 351.6353454589844, 1894.755615234375, 682.8692626953125]",train
train_495.png,Caries,0.3894229531288147,"[1046.0174560546875, 595.083740234375, 1192.3992919921875, 875.66064453125]",train
train_668.png,Impacted,0.38905295729637146,"[2023.17041015625, 692.5361938476562, 2201.530517578125, 926.340087890625]",train
train_290.png,Caries,0.38885417580604553,"[1820.217529296875, 496.1512756347656, 1986.4022216796875, 792.1538696289062]",train
train_492.png,Caries,0.3886396586894989,"[921.9764404296875, 537.529296875, 1089.891357421875, 861.14111328125]",train
train_307.png,Caries,0.3884788155555725,"[744.1846923828125, 320.7120361328125, 881.52294921875, 638.4854125976562]",train
train_540.png,Caries,0.38743215799331665,"[976.21826171875, 323.06427001953125, 1072.0823974609375, 621.9737548828125]",train
train_0.png,Caries,0.38727545738220215,"[795.181396484375, 712.9487915039062, 1013.4358520507812, 980.0411987304688]",train
train_104.png,Caries,0.3871014416217804,"[1650.0115966796875, 485.7735290527344, 1741.5181884765625, 793.0873413085938]",train
train_89.png,Caries,0.3864884376525879,"[933.1410522460938, 310.648193359375, 1090.4862060546875, 612.2151489257812]",train
train_663.png,Caries,0.38631024956703186,"[661.6793823242188, 312.5072021484375, 740.8878784179688, 521.1278076171875]",train
train_676.png,Caries,0.38608860969543457,"[866.7724609375, 698.511962890625, 1072.6217041015625, 1003.0698852539062]",train
train_146.png,Caries,0.3855435252189636,"[550.8892822265625, 293.82830810546875, 637.0465698242188, 516.212890625]",train
train_423.png,Caries,0.3852590024471283,"[762.4686279296875, 449.82830810546875, 930.3598022460938, 741.93994140625]",train
ped_cate5_013.png,Caries,0.38490986824035645,"[690.3558959960938, 409.0990295410156, 798.7764282226562, 536.40478515625]",train
ped_cate3_008.png,Deep Caries,0.38474032282829285,"[1282.5965576171875, 354.3031005859375, 1397.5552978515625, 502.7136535644531]",train
ped_cate5_006.png,Caries,0.38398537039756775,"[658.5924682617188, 303.24444580078125, 759.7128295898438, 423.0450744628906]",train
train_574.png,Caries,0.38382488489151,"[776.6361694335938, 465.7709655761719, 980.078369140625, 807.236083984375]",train
train_304.png,Caries,0.3832288086414337,"[1748.170654296875, 753.3564453125, 1843.36962890625, 1052.2701416015625]",train
ped_cate4_006.png,Caries,0.38319137692451477,"[674.8118286132812, 328.9242248535156, 778.92822265625, 445.5750427246094]",train
train_235.png,Caries,0.38310182094573975,"[1493.8070068359375, 293.65460205078125, 1580.3765869140625, 602.4451293945312]",train
train_227.png,Impacted,0.3830665051937103,"[1978.3885498046875, 747.9512939453125, 2147.475341796875, 976.1817016601562]",train
train_617.png,Caries,0.38299354910850525,"[1967.757568359375, 514.0966186523438, 2130.71875, 795.39306640625]",train
train_293.png,Caries,0.3829236924648285,"[856.4369506835938, 297.0055847167969, 998.5316772460938, 624.2977294921875]",train
train_649.png,Caries,0.38287118077278137,"[1920.737548828125, 383.69232177734375, 2059.304443359375, 698.3801879882812]",train
ped_cate1_013.png,Caries,0.3827540874481201,"[1059.101318359375, 426.8798828125, 1108.48583984375, 542.5540771484375]",train
train_149.png,Caries,0.38272348046302795,"[951.3729248046875, 333.42681884765625, 1068.61474609375, 682.2809448242188]",train
train_277.png,Caries,0.38241046667099,"[1179.2376708984375, 313.2652893066406, 1267.6004638671875, 494.5583190917969]",train
train_449.png,Caries,0.382286936044693,"[648.0050659179688, 854.3152465820312, 840.1990356445312, 1098.1605224609375]",train
ped_cate1_005.png,Caries,0.38194242119789124,"[1276.8203125, 427.2028503417969, 1393.7178955078125, 548.0370483398438]",train
train_500.png,Caries,0.3817457854747772,"[1862.7611083984375, 443.9032287597656, 2034.2816162109375, 768.6901245117188]",train
train_495.png,Caries,0.38164615631103516,"[1820.714599609375, 580.5040893554688, 1973.9063720703125, 895.0224609375]",train
train_189.png,Caries,0.3813481330871582,"[585.7691040039062, 518.4235229492188, 762.1173706054688, 844.689453125]",train
train_112.png,Caries,0.38114553689956665,"[734.9143676757812, 287.2950744628906, 795.5333251953125, 475.0283203125]",train
ped_cate3_002.png,Deep Caries,0.38095909357070923,"[716.7207641601562, 377.8446044921875, 787.443359375, 502.867919921875]",train
train_489.png,Caries,0.3808840811252594,"[1766.529052734375, 535.6395263671875, 1916.16015625, 801.9517211914062]",train
ped_cate5_002.png,Deep Caries,0.3808140158653259,"[737.9359741210938, 546.3915405273438, 829.2998657226562, 627.5708618164062]",train
train_671.png,Caries,0.37999337911605835,"[1874.6947021484375, 485.96868896484375, 2051.8740234375, 810.0615844726562]",train
ped_cate4_002.png,Caries,0.3792210817337036,"[787.0427856445312, 518.9415283203125, 872.1181640625, 653.1349487304688]",train
train_474.png,Caries,0.37904587388038635,"[1862.9630126953125, 339.780029296875, 2013.1484375, 645.4847412109375]",train
train_684.png,Caries,0.37893882393836975,"[814.8401489257812, 432.7374267578125, 988.7106323242188, 756.3684692382812]",train
train_236.png,Caries,0.3785085678100586,"[1827.4429931640625, 367.2314758300781, 1969.520263671875, 659.39599609375]",train
train_358.png,Caries,0.37840425968170166,"[1020.3557739257812, 370.8665466308594, 1134.3602294921875, 708.641845703125]",train
train_149.png,Caries,0.37811192870140076,"[1923.7088623046875, 345.57427978515625, 2124.59521484375, 706.7448120117188]",train
ped_cate1_008.png,Caries,0.3781060576438904,"[1046.0203857421875, 417.31640625, 1100.9874267578125, 570.5226440429688]",train
train_645.png,Deep Caries,0.37760791182518005,"[1134.50732421875, 731.9675903320312, 1245.110595703125, 973.2435302734375]",train
train_207.png,Caries,0.3772560656070709,"[1576.19873046875, 583.426513671875, 1671.689208984375, 888.1171264648438]",train
train_313.png,Caries,0.37713608145713806,"[1848.969482421875, 898.5211181640625, 2090.036376953125, 1210.434814453125]",train
train_644.png,Caries,0.37706854939460754,"[1766.484619140625, 361.21917724609375, 1876.248779296875, 678.599365234375]",train
ped_cate1_000.png,Deep Caries,0.3769099712371826,"[1315.183349609375, 342.8308410644531, 1418.929931640625, 468.7407531738281]",train
train_422.png,Deep Caries,0.3767532408237457,"[1778.036376953125, 328.8939514160156, 1925.123046875, 635.6505126953125]",train
train_2.png,Caries,0.37667718529701233,"[951.2235107421875, 903.6809692382812, 1180.6905517578125, 1211.8397216796875]",train
train_43.png,Caries,0.3765397369861603,"[834.3634033203125, 565.3648071289062, 986.798095703125, 839.987548828125]",train
train_183.png,Caries,0.3765318989753723,"[871.8309326171875, 696.0108642578125, 1154.9749755859375, 958.272216796875]",train
train_76.png,Caries,0.3764227330684662,"[1197.822021484375, 680.71337890625, 1303.3712158203125, 948.7626953125]",train
train_511.png,Caries,0.3761550486087799,"[1686.0474853515625, 883.7026977539062, 1791.5992431640625, 1192.853271484375]",train
train_180.png,Caries,0.37595880031585693,"[1603.1300048828125, 544.2042846679688, 1766.8857421875, 875.5221557617188]",train
train_537.png,Caries,0.37574586272239685,"[837.2034301757812, 470.45672607421875, 1018.0579833984375, 789.569580078125]",train
train_476.png,Caries,0.3756887912750244,"[1225.904052734375, 320.301025390625, 1325.3868408203125, 505.72076416015625]",train
train_564.png,Caries,0.37551558017730713,"[1158.9859619140625, 339.3977355957031, 1233.91064453125, 548.3411254882812]",train
train_658.png,Caries,0.3754866123199463,"[1851.611083984375, 423.10205078125, 1987.2896728515625, 707.7186279296875]",train
ped_cate2_003.png,Deep Caries,0.3754718601703644,"[661.4864501953125, 524.2340087890625, 791.4894409179688, 659.341552734375]",train
ped_cate1_013.png,Caries,0.37499183416366577,"[1159.268798828125, 394.1271057128906, 1236.5765380859375, 513.85009765625]",train
train_506.png,Caries,0.3748338222503662,"[801.6204223632812, 432.2326965332031, 952.7282104492188, 742.78564453125]",train
ped_cate3_001.png,Caries,0.37430232763290405,"[827.5112915039062, 363.1090393066406, 889.0918579101562, 510.4628601074219]",train
train_508.png,Caries,0.3741588294506073,"[1824.1240234375, 800.9180297851562, 1955.473876953125, 1189.431640625]",train
train_132.png,Caries,0.37405598163604736,"[816.999755859375, 540.08837890625, 1116.4945068359375, 863.3067626953125]",train
ped_cate4_002.png,Caries,0.37391144037246704,"[689.9779663085938, 376.8894958496094, 792.9775390625, 489.88714599609375]",train
train_662.png,Caries,0.37389346957206726,"[768.30078125, 400.1430358886719, 909.2117309570312, 687.4732055664062]",train
train_201.png,Caries,0.3737598657608032,"[2064.063232421875, 778.7783813476562, 2333.3642578125, 1094.3067626953125]",train
train_534.png,Caries,0.37374347448349,"[668.7631225585938, 885.76904296875, 924.6682739257812, 1155.3505859375]",train
train_566.png,Caries,0.373729944229126,"[1762.9654541015625, 824.267578125, 1986.62060546875, 1108.9808349609375]",train
train_326.png,Caries,0.3736099898815155,"[1179.4927978515625, 724.7454833984375, 1281.93994140625, 1014.0582885742188]",train
train_386.png,Caries,0.37318041920661926,"[1762.6424560546875, 760.087890625, 1949.741943359375, 1077.4638671875]",train
train_297.png,Caries,0.37304461002349854,"[711.1050415039062, 709.93359375, 1045.0826416015625, 1014.4830932617188]",train
train_563.png,Caries,0.3728637993335724,"[1881.3240966796875, 640.84521484375, 2105.514892578125, 934.7724609375]",train
train_524.png,Deep Caries,0.3728136420249939,"[1570.665771484375, 423.75860595703125, 1667.0823974609375, 811.4864501953125]",train
train_613.png,Caries,0.3725077509880066,"[803.0645141601562, 757.8593139648438, 1003.1954345703125, 1031.33349609375]",train
train_225.png,Caries,0.3724760115146637,"[808.20263671875, 866.060546875, 1048.628173828125, 1196.1414794921875]",train
ped_cate1_006.png,Caries,0.3724655508995056,"[802.222900390625, 387.55645751953125, 882.4097290039062, 509.84063720703125]",train
train_322.png,Caries,0.3724580705165863,"[1891.106689453125, 605.3128662109375, 2136.976318359375, 913.0870361328125]",train
train_365.png,Caries,0.3721981942653656,"[1062.5455322265625, 565.407470703125, 1175.7576904296875, 853.5433959960938]",train
train_226.png,Caries,0.37211230397224426,"[1692.5625, 485.08258056640625, 1812.77685546875, 831.56884765625]",train
train_553.png,Caries,0.37185361981391907,"[824.060546875, 417.0463562011719, 964.3019409179688, 752.559326171875]",train
train_8.png,Caries,0.3714543282985687,"[686.3049926757812, 815.8789672851562, 915.5217895507812, 1150.979248046875]",train
ped_cate4_012.png,Caries,0.3712957799434662,"[824.4378051757812, 362.53314208984375, 883.3651123046875, 504.5210266113281]",train
train_547.png,Caries,0.37114477157592773,"[957.0767211914062, 243.77230834960938, 1059.900146484375, 593.7327880859375]",train
train_427.png,Caries,0.3710017502307892,"[1651.0340576171875, 625.6046752929688, 1753.761962890625, 955.3168334960938]",train
train_137.png,Caries,0.37080633640289307,"[1822.7529296875, 873.3775024414062, 1954.89501953125, 1181.7127685546875]",train
train_515.png,Caries,0.37070828676223755,"[1016.5908203125, 320.5880432128906, 1156.1124267578125, 596.236328125]",train
train_396.png,Caries,0.3706725537776947,"[1194.6180419921875, 580.5252075195312, 1298.1702880859375, 899.04638671875]",train
train_636.png,Caries,0.37064874172210693,"[736.5545043945312, 404.8342590332031, 903.1910400390625, 757.9328002929688]",train
ped_cate4_012.png,Caries,0.37045052647590637,"[682.9764404296875, 346.591796875, 773.0841064453125, 482.7656555175781]",train
train_361.png,Caries,0.3702864348888397,"[892.34814453125, 486.5207214355469, 1047.50390625, 769.4982299804688]",train
train_341.png,Caries,0.3691559433937073,"[1879.7999267578125, 628.91943359375, 2133.613037109375, 904.0593872070312]",train
train_543.png,Caries,0.3689945936203003,"[1004.2312622070312, 858.0132446289062, 1185.7176513671875, 1141.7198486328125]",train
train_214.png,Caries,0.3688986599445343,"[760.262939453125, 279.6096496582031, 825.282470703125, 508.1718444824219]",train
train_144.png,Caries,0.36752352118492126,"[1171.900634765625, 576.7855834960938, 1278.425048828125, 865.7525024414062]",train
train_634.png,Caries,0.3671232759952545,"[1756.8406982421875, 329.4654846191406, 1895.1826171875, 644.6893310546875]",train
train_471.png,Caries,0.3669288158416748,"[215.66720581054688, 873.5751953125, 438.50628662109375, 1095.9383544921875]",train
ped_cate1_002.png,Caries,0.3666515052318573,"[785.12255859375, 416.4080810546875, 858.25390625, 551.23681640625]",train
train_102.png,Caries,0.3662881851196289,"[694.5648803710938, 448.6496887207031, 934.7571411132812, 758.2568969726562]",train
ped_cate5_003.png,Caries,0.3657574951648712,"[671.898681640625, 375.0887756347656, 771.2671508789062, 509.10614013671875]",train
train_111.png,Deep Caries,0.36572009325027466,"[1706.28662109375, 489.0014343261719, 1818.634765625, 779.068115234375]",train
train_378.png,Caries,0.36519673466682434,"[808.3863525390625, 747.1146850585938, 1107.8427734375, 990.7575073242188]",train
train_177.png,Caries,0.3650088310241699,"[1308.60693359375, 356.2869567871094, 1416.6612548828125, 667.8648681640625]",train
train_511.png,Caries,0.3649219870567322,"[1056.70166015625, 561.5724487304688, 1153.9119873046875, 854.9959106445312]",train
train_264.png,Caries,0.3648163378238678,"[1720.993896484375, 774.201416015625, 1994.9656982421875, 1101.35205078125]",train
train_390.png,Caries,0.364610493183136,"[1754.462646484375, 909.5911254882812, 1988.9346923828125, 1189.213134765625]",train
train_618.png,Caries,0.36457404494285583,"[938.0626831054688, 434.0513610839844, 1103.5631103515625, 749.192626953125]",train
train_9.png,Caries,0.3644493520259857,"[1174.5810546875, 568.9862670898438, 1252.4881591796875, 852.484130859375]",train
train_121.png,Deep Caries,0.36439985036849976,"[757.8278198242188, 760.4835815429688, 990.8806762695312, 985.8331298828125]",train
train_519.png,Deep Caries,0.36421656608581543,"[701.649658203125, 561.9429931640625, 830.5588989257812, 830.7508544921875]",train
ped_cate2_000.png,Caries,0.3642140328884125,"[705.2369995117188, 506.4730224609375, 824.5626220703125, 648.6622924804688]",train
train_607.png,Caries,0.3641617000102997,"[753.0673828125, 290.9715270996094, 882.4437866210938, 558.5166015625]",train
train_172.png,Caries,0.36390888690948486,"[1938.680908203125, 369.7626647949219, 2107.195068359375, 652.8973999023438]",train
train_316.png,Caries,0.36348962783813477,"[1675.34375, 302.9007873535156, 1770.00634765625, 631.6903076171875]",train
train_519.png,Deep Caries,0.36345788836479187,"[1667.7342529296875, 520.0299072265625, 1804.8248291015625, 863.7184448242188]",train
train_57.png,Periapical,0.3632739782333374,"[926.3603515625, 758.0174560546875, 1131.0264892578125, 1099.3382568359375]",train
train_291.png,Caries,0.36303260922431946,"[971.944580078125, 418.9315185546875, 1121.5201416015625, 747.6212158203125]",train
train_148.png,Caries,0.36291903257369995,"[898.3892211914062, 590.9168701171875, 1059.5355224609375, 878.7236328125]",train
train_542.png,Caries,0.3627376854419708,"[837.6840209960938, 804.9833374023438, 1068.27880859375, 1123.291748046875]",train
train_423.png,Caries,0.36254405975341797,"[1732.9833984375, 463.7176513671875, 1840.678955078125, 763.731201171875]",train
train_494.png,Impacted,0.3625026345252991,"[1867.90966796875, 384.5452880859375, 2052.2919921875, 673.5059814453125]",train
train_482.png,Caries,0.36238372325897217,"[811.3530883789062, 440.18365478515625, 989.4014282226562, 727.9138793945312]",train
train_170.png,Caries,0.3616979122161865,"[702.1804809570312, 867.2366333007812, 960.2021484375, 1148.490234375]",train
train_222.png,Caries,0.36151573061943054,"[1982.6119384765625, 762.93798828125, 2231.0595703125, 1118.7364501953125]",train
train_540.png,Caries,0.3612940013408661,"[1043.242919921875, 312.03857421875, 1161.64697265625, 632.577392578125]",train
train_361.png,Caries,0.3612765073776245,"[699.114013671875, 757.8285522460938, 925.9647216796875, 1046.7449951171875]",train
train_225.png,Caries,0.36089178919792175,"[1908.3785400390625, 531.2078247070312, 2021.0245361328125, 865.9432373046875]",train
train_294.png,Caries,0.36070629954338074,"[1035.7115478515625, 315.3158264160156, 1191.150390625, 670.817626953125]",train
train_481.png,Periapical,0.3606785833835602,"[453.4051208496094, 718.6241455078125, 732.2345581054688, 1004.92333984375]",train
train_501.png,Caries,0.3606160283088684,"[1628.713134765625, 637.1339111328125, 1905.588134765625, 899.2265014648438]",train
ped_cate1_001.png,Deep Caries,0.36059731245040894,"[711.189208984375, 338.10626220703125, 813.330810546875, 471.0112609863281]",train
train_675.png,Impacted,0.3603280186653137,"[2137.9140625, 741.1155395507812, 2385.053466796875, 1011.1420288085938]",train
train_321.png,Caries,0.3602529466152191,"[1855.543701171875, 578.3736572265625, 1976.39208984375, 892.5563354492188]",train
ped_cate5_003.png,Caries,0.36024537682533264,"[1227.495849609375, 393.3113708496094, 1333.7623291015625, 526.4601440429688]",train
train_462.png,Caries,0.36002472043037415,"[967.049560546875, 843.2874145507812, 1209.762451171875, 1156.64013671875]",train
train_546.png,Caries,0.35988157987594604,"[997.1306762695312, 345.20025634765625, 1172.2332763671875, 662.1975708007812]",train
train_463.png,Caries,0.3598218262195587,"[1793.76318359375, 421.2195739746094, 1945.408447265625, 751.9100952148438]",train
train_652.png,Caries,0.35969704389572144,"[635.8501586914062, 760.5556030273438, 890.4974365234375, 1009.239013671875]",train
train_512.png,Caries,0.3596413731575012,"[984.7139282226562, 483.3291015625, 1159.840087890625, 816.5182495117188]",train
train_107.png,Caries,0.35956504940986633,"[893.7935180664062, 903.906005859375, 1133.729736328125, 1202.4664306640625]",train
train_700.png,Caries,0.3594498634338379,"[1146.2418212890625, 741.822265625, 1258.927001953125, 1083.895751953125]",train
train_560.png,Caries,0.3594161570072174,"[749.6889038085938, 402.5762634277344, 891.0252075195312, 703.51025390625]",train
train_551.png,Caries,0.3592337369918823,"[761.0390014648438, 332.59661865234375, 835.229248046875, 532.4480590820312]",train
train_691.png,Caries,0.3590129315853119,"[876.6326904296875, 498.4416198730469, 1023.0089721679688, 806.13671875]",train
train_443.png,Caries,0.3588249683380127,"[1769.468017578125, 897.1485595703125, 1893.715087890625, 1179.68310546875]",train
train_689.png,Caries,0.35882487893104553,"[1561.6329345703125, 430.6287536621094, 1683.2508544921875, 754.9489135742188]",train
train_43.png,Caries,0.3585253357887268,"[1867.2210693359375, 579.4898071289062, 2024.3619384765625, 890.137451171875]",train
train_378.png,Deep Caries,0.3584383428096771,"[1960.7236328125, 739.7651977539062, 2116.986572265625, 985.3803100585938]",train
train_613.png,Caries,0.3582971692085266,"[1691.289794921875, 792.4432373046875, 1903.236328125, 1099.9625244140625]",train
train_493.png,Caries,0.3582460582256317,"[933.2258911132812, 769.2674560546875, 1133.5556640625, 1053.549560546875]",train
ped_cate5_004.png,Deep Caries,0.35822951793670654,"[651.6716918945312, 386.2582702636719, 747.5433349609375, 525.544921875]",train
train_479.png,Caries,0.35818445682525635,"[1694.1566162109375, 495.3486633300781, 1824.8223876953125, 831.8117065429688]",train
train_189.png,Caries,0.3579712510108948,"[497.6226501464844, 878.466796875, 788.0300903320312, 1184.281982421875]",train
train_466.png,Caries,0.3576013743877411,"[1792.275390625, 715.5843505859375, 2003.1683349609375, 1007.5667724609375]",train
train_160.png,Impacted,0.3575751781463623,"[2177.279296875, 810.3339233398438, 2420.85791015625, 1081.49462890625]",train
train_237.png,Caries,0.3571326732635498,"[547.4364624023438, 761.3239135742188, 763.7486572265625, 1019.5510864257812]",train
train_484.png,Caries,0.35709765553474426,"[937.676513671875, 692.6788940429688, 1220.6971435546875, 940.5886840820312]",train
train_339.png,Caries,0.35685640573501587,"[1891.6060791015625, 474.8741760253906, 2054.013671875, 732.6915893554688]",train
ped_cate5_001.png,Deep Caries,0.3566015660762787,"[1087.397216796875, 419.64739990234375, 1144.6978759765625, 548.46044921875]",train
train_91.png,Impacted,0.35649552941322327,"[776.3193359375, 540.6609497070312, 1029.224609375, 775.6004638671875]",train
train_491.png,Periapical,0.3564950227737427,"[1094.614990234375, 746.4642944335938, 1213.5146484375, 1060.7269287109375]",train
